Column1,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,pca1,pca2
87923,1KwsaxyLgurFmC3xK9Ranq,7 Minutoz,Rap do Kakuzu: Achou Que Eu Tinha Morrido (Nerd Hits),Rap do Kakuzu: Achou Que Eu Tinha Morrido (Nerd Hits),40,185769,False,0.714,0.696,2,-5.097,1,0.202,0.285,0.0,0.0977,0.317,150.095,4,r-n-b,0.7804144237097675,0.09695117738365137
87857,3K0lKj1adDJUOaF4nNQTMx,7 Minutoz;Dk 47,Genki-Dama,Genki-Dama,41,259959,True,0.826,0.776,1,-4.254,1,0.0645,0.318,0.0,0.259,0.703,111.998,4,r-n-b,1.337243605587817,1.2228360328713344
87510,2XK1S04Sdb2XNq4OtH6Xtl,7 Minutoz;Sid;Rod 3030,Jogador Número 1,Jogador Número 1,44,292819,True,0.748,0.728,5,-6.18,0,0.156,0.382,0.0,0.198,0.635,100.049,4,r-n-b,0.6821610240180284,1.0954339599742187
103859,3Zcv9IeYgCvEhxFTfsduaQ,88GLAM,88GLAM2,Lil Boat,63,180813,True,0.764,0.672,6,-4.274,0,0.0655,0.0166,1.06e-06,0.103,0.594,150.021,4,soul,1.5153192161556082,0.5910373767380042
32415,5kua8KlgGDC38pnLB5GYZ1,8Kays;Diana Miro;Jerome Isma-Ae,Inside,Inside - Jerome Isma-Ae Remix,50,236258,False,0.706,0.668,1,-6.157,1,0.0434,0.0162,0.87,0.167,0.133,123.992,4,electronic,-0.29025104241190086,-1.6689158113879325
87904,0NCZVHXx8S4964Fsy5gayQ,A Banda Mais Bonita da Cidade,A Banda Mais Bonita da Cidade,Se Eu Corro,40,227853,False,0.374,0.16,0,-8.522,1,0.038,0.604,0.0,0.106,0.272,182.072,4,r-n-b,-1.4281327679637794,-0.2582354529769906
86857,2ah5gOCogw00A62XBoepmc,A Day To Remember,Miracle,Miracle,69,243977,True,0.463,0.917,7,-3.776,1,0.13,0.000266,1.8e-05,0.0872,0.369,160.028,4,punk,1.5326986005151475,-1.2084710156816
87256,7F7lizHkjMeo70dYOU3r4x,A Família,Castelo de Madeira,Castelo de Madeira,48,454975,True,0.812,0.844,9,-10.206,0,0.508,0.397,0.0,0.0654,0.834,77.192,4,r-n-b,0.5426420784007796,1.879926854648227
87660,2ImAP3mezUhfEZkqx8HtYW,A Família,Só as Melhores,Brinquedo Assassino,43,382142,True,0.771,0.746,9,-4.497,1,0.262,0.0902,0.0,0.0464,0.502,148.054,4,r-n-b,1.428298331682652,0.4647952638111702
86154,1OBNzxKB8SAi2LpVjeAp8y,A Rocket To The Moon,Wild & Free (Deluxe),Ever Enough,56,187293,False,0.356,0.625,1,-3.455,1,0.0317,0.219,0.0,0.107,0.293,165.902,4,punk,0.4975486358118138,-1.2022483054743835
86263,2mUCD9Bx2IOFFrVtEH3tyg,A Rocket To The Moon,Wild & Free (Deluxe),Somebody Out There,58,209226,False,0.405,0.409,7,-7.149,1,0.0305,0.343,0.0,0.197,0.233,119.954,3,punk,-0.7240661262925385,-0.5658442567612844
86309,1fkYmLPG2Oi2AkUmcspWKl,A Rocket To The Moon,On Your Side,Like We Used To,60,203733,False,0.363,0.71,2,-3.08,1,0.0308,0.216,0.0,0.121,0.383,170.113,4,punk,0.8360996782183504,-1.143403064454009
86355,5j929KlzL6RcXeX2LD4dgl,A Rocket To The Moon,On Your Side,Baby Blue Eyes,56,220013,False,0.404,0.726,11,-2.926,1,0.028,0.0501,0.0,0.214,0.408,168.878,4,punk,1.2292122264036147,-1.2083398972915853
86603,00hTw7P6jPUio5Qgojw38w,A Rocket To The Moon,Wild & Free (Deluxe),Wherever You Go,44,200600,False,0.521,0.616,6,-6.11,1,0.0288,0.377,5.85e-06,0.11,0.469,169.038,4,punk,0.3754289753081553,-0.1264808346100554
16200,3n2BgDsO63JKpqftVR2Ysc,A. Kanyakumari;Janardan Mitta,Prashantham,Raga - Neelambari,43,122640,False,0.273,0.08,1,-13.988,1,0.0422,0.986,0.253,0.0628,0.184,88.252,4,classical,-3.7717938300254006,-0.0664238336136492
103300,5QeUZ1Z4xSCegBXutW3IIt,A.CHAL,EXOTIGAZ,000000,61,165214,True,0.734,0.472,1,-8.192,0,0.306,0.494,0.00293,0.102,0.387,190.011,4,soul,0.023238100209732295,0.6105626299153368
32980,3cQ2pYZrrqTUVqrzPMDRoX,A.M.R,Smile,Smile,54,237500,False,0.682,0.675,1,-9.887,1,0.0388,0.00292,0.849,0.0465,0.362,120.009,4,electronic,-0.5324177783654358,-1.0823986533183343
32727,6Zz2xJe6SY7jPCjWkV0efO,A.M.R;Brandon Mignacca,A Place For Everything,Fell Out Of Love,49,236312,False,0.542,0.601,10,-14.681,1,0.0384,0.291,0.889,0.158,0.108,116.023,4,electronic,-2.0336050157291345,-1.7543924934724655
81849,0cVrLxeQjiAcftuGzp32qY,A.R. Rahman,Sillunu Oru Kadhal (Original Motion Picture Soundtrack ),Newyork Nagaram,65,378020,False,0.652,0.732,0,-8.587,1,0.0275,0.203,0.000366,0.0739,0.577,127.043,4,pop,0.6044137158692463,0.5045352890122399
81889,6WAfYZXIKo2ufmQZQR9L8E,A.R. Rahman,Vendhu Thanindhathu Kaadu (Original Motion Picture Soundtrack),Marakkuma Nenjam,66,258319,False,0.671,0.373,2,-15.071,1,0.0362,0.783,0.105,0.111,0.315,119.972,4,pop,-1.9827452253762547,0.9675151921706171
81047,1uJ2czshFLqimctgvsxfv2,A.R. Rahman;A. R. Reihana;Bamba Bakya,"Ponni Nadhi (From ""Ponniyin Selvan Part -1"") [Original Motion Picture Soundtrack]","Ponni Nadhi (From ""Ponniyin Selvan Part -1"") - Tamil",77,290526,False,0.687,0.637,10,-9.55,0,0.13,0.12,0.0,0.291,0.56,152.0,4,pop,0.6982835058458262,0.32335129108211036
81466,1n1IDjxVczGQoNg4GMl670,A.R. Rahman;A. R. Reihana;Bamba Bakya,Ponniyin Selvan Part-1 (Original Motion Picture Soundtrack),Ponni Nadhi,68,290526,False,0.687,0.633,8,-9.552,1,0.141,0.119,0.0,0.291,0.567,151.996,4,pop,0.6976629594442597,0.341739409387754
81524,7kcMEKsmqgfq68gSQk6F9c,A.R. Rahman;Antara Nandy,Ponniyin Selvan Part-1 (Original Motion Picture Soundtrack),Alaikadal,68,314207,False,0.441,0.308,11,-10.107,0,0.0407,0.958,0.000231,0.0638,0.292,149.593,3,pop,-1.8915798349398725,0.371704861126338
81162,6bdpj89aYEBjhpsenXAsmO,A.R. Rahman;Arijit Singh,OK Jaanu (Original Motion Picture Soundtrack),Enna Sona,71,213632,False,0.717,0.416,7,-9.875,0,0.0303,0.635,1.43e-06,0.0976,0.381,100.026,4,pop,-1.0165719220266634,1.2415494974122918
81131,4uK0M8AI6gyFmyzUneQpbi,A.R. Rahman;Arijit Singh;Shashaa Tirupati,"Rait Zara Si (From ""Atrangi Re"")","Rait Zara Si (From ""Atrangi Re"")",72,291462,False,0.563,0.495,2,-10.272,1,0.0362,0.781,0.0,0.0837,0.244,125.998,4,pop,-1.2889085676023795,0.3832215747756785
81517,3gOXq3FPPesm7VLPKmef6j,A.R. Rahman;Arijit Singh;Shashaa Tirupati,Atrangi Re,Rait Zara Si,68,291462,False,0.563,0.495,2,-10.272,1,0.0362,0.781,0.0,0.0837,0.244,125.998,4,pop,-1.2889085676023795,0.3832215747756785
81897,7heMX7gyHP0mhTlNgd7Lxd,A.R. Rahman;Badshah;Tanishk Bagchi;Shashaa Tirupati;Jubin Nautiyal,OK Jaanu (Original Motion Picture Soundtrack),The Humma Song,66,179657,False,0.721,0.65,0,-6.95,0,0.135,0.0115,0.00014,0.34,0.392,130.487,5,pop,0.943715444125656,-0.00023994886672024625
81866,4FeczSomVWVyU4FW7xDeAI,A.R. Rahman;Chinmayi;Murtuza Khan;Qadir Khan,Guru (Original Motion Picture Soundtrack),Tere Bina,66,309640,False,0.744,0.7,2,-7.663,1,0.0375,0.278,0.000155,0.068,0.867,144.033,4,pop,1.0152203799594433,1.40649324106207
81373,5OMUXgfXsSukZ0zxelpC3b,A.R. Rahman;Jaswinder Singh;Shiraz Uppal,Raanjhanaa (Original Motion Picture Soundtrack),Raanjhanaa,69,254653,False,0.673,0.714,9,-8.042,1,0.039,0.111,0.0,0.0858,0.78,112.941,4,pop,0.8907711404347262,0.9793889438573132
81178,1O5mTSQa0sCce9ghhDqIZl,A.R. Rahman;Javed Ali,Jodhaa Akbar (Original Motion Picture Soundtrack),Jashn-E-Bahaaraa,70,315173,False,0.7,0.343,2,-10.474,1,0.0308,0.767,0.0,0.0789,0.488,137.864,4,pop,-1.1281424447932165,1.4474118561610065
81850,1wnozUBSe7OMpmZiTPJC5j,A.R. Rahman;Javed Ali;KIRTI SAGATHIA;Pooja AV,Raanjhanaa (Original Motion Picture Soundtrack),Tum Tak,66,304466,False,0.72,0.621,2,-9.773,1,0.0491,0.676,0.0,0.0679,0.566,114.987,4,pop,-0.4011020891336673,1.360837592479331
81358,7F8RNvTQlvbeBLeenycvN6,A.R. Rahman;Javed Ali;Mohit Chauhan,Rockstar,Kun Faya Kun,69,470500,False,0.362,0.378,1,-11.008,1,0.0329,0.679,0.0,0.091,0.575,87.549,4,pop,-1.6516611641597665,0.6633815035298266
81049,3i7qScF9Oyp31O9bAutJez,A.R. Rahman;Madhushree,Vendhu Thanindhathu Kaadu (Original Motion Picture Soundtrack),Mallipoo,79,245365,False,0.715,0.654,2,-7.266,1,0.336,0.196,0.000117,0.0667,0.762,175.589,3,pop,1.127434546499618,0.911337046853919
81823,5g1i02FYQMmVj4L17Gis1C,A.R. Rahman;Rakshita Suresh,Ponniyin Selvan Part-1 (Original Motion Picture Soundtrack),Sol,66,134204,False,0.697,0.271,0,-11.507,1,0.093,0.923,0.0,0.101,0.773,119.835,4,pop,-1.4435457131930634,2.3431261951361955
81237,7un5s8HYQ9QJG1ClQtomNB,A.R. Rahman;Rama Priya Yegasivanathan,"Thallipogathey Female Cover Version (From ""Acham Enbadhu Madamayada"")","Thallipogathey Female Cover Version (From ""Acham Enbadhu Madamayada"")",42,303000,False,0.401,0.272,7,-11.872,0,0.0498,0.311,1.18e-06,0.147,0.0927,179.887,3,pop,-1.267730188458208,-0.913339949481849
81395,57IXQJZFawJUwC2PCKn56Y,A.R. Rahman;Sathyaprakash;VM Mahalingam;Nakul Abhyankar,"Chola Chola (From ""Ponniyin Selvan Part -1"") [Original Motion Picture Soundtrack]","Chola Chola (From ""Ponniyin Selvan Part -1"")",69,219638,False,0.76,0.651,5,-9.997,0,0.173,0.308,0.0,0.177,0.714,99.955,4,pop,0.3005109573897042,1.4048962947805943
81148,3KeMulXbLDJBQdY5PZbGEh,A.R. Rahman;Shreya Ghoshal,Mimi (Original Motion Picture Soundtrack),Param Sundari,72,200218,False,0.815,0.761,4,-7.162,0,0.144,0.192,0.0,0.0272,0.82,121.999,4,pop,1.2197863515297296,1.5274484894110785
81943,43BSpcCWtZKt6HUZujyY6O,A.R. Rahman;Shreya Ghoshal;Sarthak Kalyani,Vendhu Thanindhathu Kaadu (Original Motion Picture Soundtrack),Unna Nenachadhum,65,236955,False,0.596,0.307,2,-11.604,1,0.0405,0.816,0.0,0.133,0.397,143.979,3,pop,-1.5527300394878312,0.9536890367592934
81389,7mLEUzAulFygMchoGMrP8E,A.R. Rahman;Sid Sriram;Sunitha Sarathy,I (Original Motion Picture Soundtrack),Ennodu Nee Irundhaal,68,352710,False,0.261,0.603,0,-6.733,1,0.0367,0.558,0.0,0.184,0.207,158.125,4,pop,-0.5874676776734055,-1.3207451990856414
81899,1NoaJoxPKQr9XNLOuKTyNV,A.R. Rahman;Silambarasan TR;Rakshita Suresh,"Kaalathukkum Nee Venum (From ""Vendhu Thanindhathu Kaadu"")","Kaalathukkum Nee Venum - From ""Vendhu Thanindhathu Kaadu""",65,293546,False,0.718,0.458,7,-10.632,1,0.033,0.685,0.00222,0.118,0.567,119.958,4,pop,-0.7896754601173598,1.5077937193225077
81441,4Jr0O3zgoKEk71sIlABkLp,A.R. Rahman;Thamarai,"Marakkuma Nenjam (From ""Vendhu Thanindhathu Kaadu"")","Marakkuma Nenjam - From ""Vendhu Thanindhathu Kaadu""",68,258319,False,0.662,0.394,2,-14.407,1,0.0361,0.789,0.124,0.111,0.326,119.938,4,pop,-1.9014086455164776,0.9024336911691583
81271,4381FmKZc1uT2zzhBiknH7,A.R. Rahman;Vagu Mazan;Thoughtsfornow,"Adheeraa (From ""Cobra"")","Adheeraa (From ""Cobra"")",70,259139,False,0.722,0.859,6,-8.143,0,0.039,0.11,7.39e-05,0.0929,0.562,110.969,4,pop,1.0358558408055765,0.5181012758784662
81846,5SXwKl2nWY1No4wZ0FJDHN,A.R. Rahman;Vagu Mazan;Thoughtsfornow,Cobra (Original Motion Picture Soundtrack),Adheeraa,66,259139,False,0.722,0.835,6,-9.082,0,0.0402,0.107,8.23e-05,0.0928,0.558,110.962,4,pop,0.8875262314498238,0.5524396382155867
81396,1O5AqyUHm8vH8XGr173ugY,A.R. Rahman;Yogi Sekar,Ponniyin Selvan Part-1 (Original Motion Picture Soundtrack),Devaralan Aattam,69,273228,False,0.828,0.707,8,-9.517,1,0.362,0.303,0.0,0.0646,0.441,141.096,3,pop,0.5050259629511377,0.8711473769271587
51753,7ycWLEP1GsNjVvcjawXz3z,A$AP Rocky;Skepta,TESTING,Praise The Lord (Da Shine) (feat. Skepta),82,205040,True,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,4,hip-hop,0.18014059958185796,0.7483978618751809
53110,6WkJ2OK163XXS2oARUC9JM,Aaron Smith;Krono;Luvli,Dancin (feat. Luvli) [Krono Remix],Dancin (feat. Luvli) - Krono Remix,78,198053,False,0.72,0.741,10,-6.529,0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,4,house,0.9310948647246943,-0.013161991549387641
53071,4IlqQhaxrGPxmg35YcXXuS,Aaron Smith;Luvli;Krono,Ibiza 2019,Dancin - Krono Remix,76,256000,False,0.751,0.727,10,-9.789,0,0.0304,0.0442,0.0338,0.1,0.28,119.982,4,house,0.4851571740799832,0.06464370455796481
19924,6CsGmt0gpkobJSVqLqBQLj,Aaron Watson,Real Good Time,Barbed Wire Halo,41,265266,False,0.546,0.383,9,-8.18,1,0.032,0.403,0.0,0.0924,0.372,113.673,3,country,-0.7386680809142501,0.4029685951755646
103000,3yWF3DqFBNLvf7s4C7mKUm,Aaryan Shah,Renegade,Renegade,79,222576,True,0.551,0.561,9,-10.408,0,0.0559,0.509,0.367,0.369,0.207,103.118,4,soul,-1.2569074969453566,-0.7148484257349219
103051,7lCu7IgWLKeHBGcTR4HfgX,Aaryan Shah,The Arrival: Part I (Slowed + Reverb),Renegade (Slowed + Reverb),67,279250,True,0.5,0.429,5,-12.754,0,0.0396,0.457,0.408,0.364,0.0817,82.496,4,soul,-2.052312446215031,-0.9301253430164256
103452,5IqLGk70rh1GLGmyfhvnoC,Aaryan Shah,Codex I,Mania,54,204395,True,0.535,0.717,4,-6.133,0,0.0428,0.149,0.00015,0.149,0.31,91.006,4,soul,0.33652256682169585,-0.3712830828349999
103506,1jEKaQuP8gBW2wYqqtNXEf,Aaryan Shah,The Dark Ages,Demon Time,58,189777,True,0.499,0.48,0,-9.217,0,0.0931,0.805,0.0,0.121,0.201,71.931,4,soul,-1.6626685022118515,0.357343865347377
103654,2P13hDaVsOIvltSsXmZzXs,Aaryan Shah,The Dark Ages,Is This the Life I Chose?,54,217173,True,0.599,0.332,6,-9.434,0,0.0497,0.744,6.93e-05,0.133,0.184,93.941,4,soul,-1.6494691376184665,0.6531930864365671
103865,4bQGs0xWTdQ1R1eZZqHXyH,Aaryan Shah,To the Ends,To the Ends,51,186000,True,0.675,0.571,6,-8.493,0,0.0347,0.379,0.0,0.0957,0.883,159.96,4,soul,0.5500421789397196,1.3751683472933611
103968,3D8dVO2xTS63toTYrmCdCF,Aaryan Shah,Codex,Mania,50,204395,True,0.535,0.717,4,-6.133,0,0.0428,0.149,0.00015,0.149,0.31,91.006,4,soul,0.33652256682169585,-0.3712830828349999
103973,2IaILbVsOyRkIqEMm64Tdt,Aaryan Shah,The Dark Ages,Overdrive,50,116351,True,0.651,0.433,2,-9.935,1,0.156,0.814,0.0,0.0896,0.271,148.029,4,soul,-1.1522775653157218,0.7062275306557485
103462,6Vuop297JbIfCVbHHmRQD2,Aaryan Shah;Zacari,Renegade (feat. Zacari) [Remix],Renegade (feat. Zacari) - Remix,55,222482,True,0.502,0.543,9,-10.493,0,0.145,0.411,0.0126,0.376,0.202,103.05,4,soul,-0.833947988021133,-0.44924145965793216
81962,5cjVsWqIkBQC7acTRhL0RO,Aastha Gill;Sachin Sanghvi;Jigar Saraiya;Divya Kumar,Stree,Kamariya,65,187982,False,0.825,0.666,4,-4.847,0,0.0554,0.143,2.81e-06,0.237,0.763,96.987,4,pop,1.2517519052051964,1.424011419593104
32561,1A7lwaWzcPtflW1bvrrvDJ,Aazar;French Montana;Mariah Angeliq;ZAAC;Dany Synthé,The Carnival,The Carnival,56,165818,False,0.691,0.801,11,-4.172,0,0.0623,0.231,1.63e-06,0.537,0.594,109.99,4,electronic,1.3507355859391523,0.21886393683176744
32260,7sxA24QDCYRSEUQqEAsaKR,Aazar;Swae Lee;Tove Lo,Diva (with Swae Lee & Tove Lo),Diva (with Swae Lee & Tove Lo),49,165600,True,0.694,0.717,5,-5.468,0,0.0467,0.0674,0.0,0.143,0.306,100.063,4,electronic,0.7813139685990649,0.008911721247793063
42327,7yXFGmdSHSVLEiuYz7zD40,Aborted,The Necrotic Manifesto,Arise,17,202306,False,0.316,0.982,7,-5.468,1,0.174,1.05e-05,0.886,0.125,0.118,115.787,4,grindcore,-0.1768064476297485,-3.322025800828502
42342,2eriGmvgrxYhTK7yTgXr8M,Aborted,The Necrotic Manifesto,Cenobites,16,328466,False,0.212,0.988,11,-4.861,1,0.429,2.71e-05,0.889,0.371,0.0355,119.037,4,grindcore,-0.18938013160547879,-4.080303406944105
42587,0KCYvzBf8UMkxFwWOk9Ejb,Aborted,The Necrotic Manifesto,Of Dead Skin & Decay,15,188040,False,0.26,0.979,1,-5.537,0,0.236,1.56e-05,0.709,0.487,0.0492,127.911,4,grindcore,0.10275692090632514,-3.7637651973586443
42590,0a07USn5wDSeemWClzankV,Aborted,Engineering the dead ( Re-release ),Nailed Through Her Cunts,15,258626,False,0.343,0.911,11,-7.703,0,0.0917,1.26e-05,0.689,0.422,0.542,113.827,4,grindcore,0.20367793657120928,-2.209699554661614
42632,0IOiazkd5Z0hlZ8YNYe7IL,Aborted,Global Flatline (Bonus Track Version),Of Scabs and Boils,15,173133,False,0.463,0.979,2,-5.0,0,0.136,2.59e-06,0.847,0.305,0.0909,107.55,4,grindcore,0.11559953434485148,-2.963250993787897
42788,6VhUQ9BFQW8ELIiW5Iy8Ar,Aborted,The Archaic Abattoir,Threading On Vermillion Deception,14,314746,False,0.409,0.953,1,-6.239,0,0.0844,1.3e-05,0.175,0.467,0.163,99.954,4,grindcore,0.7078991810144558,-2.0793967911787132
42792,4Ek76ZELnmADDWkpo94uBp,Aborted,Global Flatline (Bonus Track Version),"Vermicular, Obscene, Obese",14,171413,False,0.439,0.974,9,-6.267,1,0.13,4.02e-06,0.206,0.3,0.272,129.728,4,grindcore,0.950347148598131,-1.8373949266140557
42996,415d1071Kw7r7bFbMm89Mx,Aborted,Goremageddon - The Saw And The Carnage Done,Sea Of Cartilage,14,182640,False,0.215,0.993,7,-3.679,1,0.174,3.11e-06,0.849,0.336,0.0396,108.108,4,grindcore,-0.07950383803727114,-3.943922768691862
16208,1D0jiXy3pWSk1QxcB8WWhY,Academy of St. Martin in the Fields;Sir Neville Marriner,Happy Christmas Instrumentals,"Three German Dances, K.605: No. 3 in C, Trio ""Die Schlittenfahrt""",0,175000,False,0.414,0.17,0,-13.479,1,0.0317,0.761,0.00728,0.143,0.455,146.763,3,classical,-2.1329526379782076,0.5985444926145688
37850,5QOhIyCkKcHzBSHLHZaF39,AcesToAces,Memory Lane,Memory Lane,62,135019,False,0.649,0.699,1,-7.189,1,0.428,0.000447,0.676,0.755,0.417,128.037,4,funk,0.3690571861500233,-1.5638242552440735
42650,1gZTVxBfzTinPWnVbrzSaJ,ACxDC,Satan is King,Matapacos,11,68733,True,0.249,0.985,6,-2.778,1,0.118,1.45e-05,0.878,0.314,0.0828,121.863,4,grindcore,0.12237495025165773,-3.8436329482118867
42651,5DDaa1XC7C5zq3Lqrqzps1,ACxDC,He Had It Coming,We Kill Christians,11,49528,False,0.177,0.95,0,-8.549,1,0.317,1.54e-05,0.0387,0.108,0.0733,163.944,4,grindcore,0.4285628174723484,-2.795902226997735
42655,30ghUwB9ayk1KTX2lTXPLx,ACxDC,Satan is King,Propaganda of the Deed,11,87392,False,0.223,0.93,8,-3.491,1,0.125,0.000177,0.749,0.308,0.37,148.513,4,grindcore,0.4570740182017887,-3.208732425367483
42671,3Hv9Dgu0MPFdLeYLsVxDn8,ACxDC,He Had It Coming,Anti-Christ Demon Core,12,125074,False,0.26,0.848,1,-9.39,1,0.0747,2.61e-05,0.796,0.131,0.376,119.698,4,grindcore,-0.5815619751521282,-2.6425410219885763
19835,1vGKGe8os1xUphjwyYxhju,Adam Calhoun,War,Tombstone,44,189210,True,0.671,0.733,7,-7.348,0,0.361,0.229,0.0,0.139,0.62,78.03,4,country,0.5113303099024471,0.8528505643636074
19881,2A3h00rEz4kKkSkW9Pg0N6,Adam Calhoun;Big Murph,The Throne,Shut Up,43,153076,True,0.837,0.654,0,-5.148,0,0.16,0.0771,0.0,0.432,0.292,138.007,4,country,1.2015208950813834,0.0782168245014683
103002,3di5hcvxxciiqwMH1jarhY,Adele,21,Set Fire to the Rain,80,242973,False,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,4,soul,0.9805598503580911,-0.04002410772981434
103003,0gplL1WMoJ6iYaPgMCL0gX,Adele,Easy On Me,Easy On Me,84,224694,False,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,4,soul,-0.9071674436176433,0.08550327109491232
103005,3bNv3VuUOKgrf5hu3YcuRo,Adele,21,Someone Like You,81,285240,False,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,4,soul,-1.491885759999606,0.6882478671377719
103009,4OSBTYWVwsQhGLF9NHvIbR,Adele,21,Rolling in the Deep,81,228093,True,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,4,soul,1.0421175100967834,0.5892422134212137
103055,3Kkjo3cT83cw09VJyrLNwX,Adele,30,Oh My God,82,225148,False,0.534,0.725,1,-3.906,1,0.046,0.091,0.0,0.0264,0.55,88.098,4,soul,0.8162696533345283,0.13812883813199697
103062,46IZ0fSY2mpAiktS3KOqds,Adele,30,Easy On Me,82,224694,False,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,4,soul,-0.9071674436176433,0.08550327109491232
103153,0DuWDLjriRPjDRoPgaCslY,Adele,25,Love In The Dark,78,285935,False,0.331,0.341,9,-6.057,0,0.0309,0.528,0.0,0.109,0.152,109.821,4,soul,-1.2756652736882743,-0.6069244512286699
103156,6VObnIkLVruX4UVyxWhlqm,Adele,Skyfall,Skyfall,77,286480,False,0.346,0.552,0,-6.864,0,0.0282,0.417,0.0,0.114,0.0789,75.881,4,soul,-1.0182099413085985,-0.8861389442043626
103159,6O5TrlFWTYvznd9fMC0VvU,Adele,25,When We Were Young,79,290900,False,0.376,0.595,3,-5.936,1,0.0496,0.303,0.0,0.095,0.265,144.361,4,soul,-0.07431254535394952,-0.9180583647069552
103161,1Yk0cQdMLx5RzzFTYwmuld,Adele,25,Hello,74,295502,False,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,4,soul,-0.5605807252591106,0.36115308771125193
103218,563SfWAHJs4FBZMkRN0IFN,Adele,25,Send My Love (To Your New Lover),72,223078,False,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,4,soul,0.7565481118555388,0.41355050721695036
103256,6DEMMeWXfmFAXgDUMMzeg6,Adele,25,All I Ask,74,271800,False,0.591,0.28,4,-5.494,1,0.0283,0.889,0.0,0.124,0.348,141.916,4,soul,-1.1260707192857868,0.8551485981420739
103260,273QnyCvJB65rScHJ1nPZb,Adele,19,Make You Feel My Love,77,212040,False,0.317,0.172,10,-10.636,1,0.0326,0.907,0.000383,0.105,0.0963,65.18,3,soul,-2.9684153280062837,0.09889863888634265
103463,0Z5ok0QLLttAKsujOZYOXf,Adele,19,Chasing Pavements,73,210506,False,0.616,0.47,5,-6.092,0,0.0253,0.291,0.0,0.111,0.325,80.03,4,soul,-0.31827271303949695,0.4464910411218581
103468,6w8ZPYdnGajyfPddTWdthN,Adele,30,Can I Get It,74,210384,False,0.703,0.68,9,-6.118,0,0.0431,0.0171,0.0,0.178,0.536,97.985,4,soul,0.9313725624286285,0.49887455323291735
103472,2DRMuw0U0QbkVQxWxdJV3M,Adele,25,Water Under the Bridge,70,240439,False,0.59,0.833,5,-6.503,0,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,4,soul,1.005698483443497,0.03041762274152611
103508,6v0UJD4a2FtleHeSYVX02A,Adele,30,I Drink Wine,75,376169,False,0.437,0.565,10,-5.596,1,0.0466,0.697,0.0,0.119,0.306,115.389,4,soul,-0.6894866640309546,-0.11522159961742587
103611,5mFMb5OHI3cN0UjITVztCj,Adele,21,Rumour Has It,67,223266,False,0.612,0.749,0,-5.014,1,0.0446,0.615,0.0,0.167,0.574,120.052,4,soul,0.3873565034338449,0.6220915532765752
103715,2eF2x1BkgilhaZ2AipRY8j,Adele,21,Turning Tables,68,250000,False,0.353,0.446,0,-6.044,0,0.0285,0.95,1.35e-05,0.132,0.211,155.476,4,soul,-1.2937758967968858,-0.4134363555023164
103752,1CRtJS94Hq3PbBZT9LuF90,Adele,21,Don't You Remember,64,243200,False,0.644,0.4,3,-5.713,1,0.0304,0.214,0.0,0.0866,0.227,115.025,4,soul,-0.17133269632820466,0.18726369991416283
103810,10ImcQk9tihY1EKMDIbvXJ,Adele,30,To Be Loved,70,403961,False,0.356,0.176,8,-8.291,1,0.0391,0.843,0.0,0.231,0.289,170.425,1,soul,-1.7265443466747714,-0.1349308412597834
103815,2qBmtZnPSQouvADmqaHKxk,Adele,25,Million Years Ago,64,227065,False,0.72,0.274,1,-7.623,0,0.0276,0.742,0.0,0.11,0.179,105.929,4,soul,-1.354477722684051,1.0334161041327194
103910,2DuPBbS5mIldXnh7Wum8Cy,Adele,30,My Little Love,70,389107,False,0.339,0.492,1,-10.661,1,0.0559,0.829,0.00377,0.147,0.102,151.865,4,soul,-1.6587293765432918,-0.7729665801971031
103923,496vIKS2INz840xZaKncvR,Adele,30,All Night Parking (with Erroll Garner) Interlude,68,161829,False,0.734,0.497,8,-9.666,1,0.166,0.67,2.35e-05,0.194,0.307,127.989,3,soul,-0.7178476161983732,0.8458601809905075
103933,1zZh6zTXcDgvN0C6S1G4gU,Adele,25,Remedy,65,245426,False,0.405,0.3,2,-6.475,1,0.0378,0.894,0.0,0.154,0.24,162.355,3,soul,-1.4122662846903105,-0.10405233481987451
103985,6bGMSP3H9YqkmaLnaJTIoF,Adele,30,Hold On,68,366004,False,0.366,0.364,0,-7.814,1,0.0433,0.858,1.15e-05,0.165,0.459,165.902,4,soul,-1.2027132531082914,0.0993951636444181
