Column1,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
81849,0cVrLxeQjiAcftuGzp32qY,A.R. Rahman,Sillunu Oru Kadhal (Original Motion Picture Soundtrack ),Newyork Nagaram,65,378020,False,0.652,0.732,0,-8.587,1,0.0275,0.203,0.000366,0.0739,0.577,127.043,4,pop
81889,6WAfYZXIKo2ufmQZQR9L8E,A.R. Rahman,Vendhu Thanindhathu Kaadu (Original Motion Picture Soundtrack),Marakkuma Nenjam,66,258319,False,0.671,0.373,2,-15.071,1,0.0362,0.783,0.105,0.111,0.315,119.972,4,pop
81047,1uJ2czshFLqimctgvsxfv2,A.R. Rahman;A. R. Reihana;Bamba Bakya,"Ponni Nadhi (From ""Ponniyin Selvan Part -1"") [Original Motion Picture Soundtrack]","Ponni Nadhi (From ""Ponniyin Selvan Part -1"") - Tamil",77,290526,False,0.687,0.637,10,-9.55,0,0.13,0.12,0.0,0.291,0.56,152.0,4,pop
81466,1n1IDjxVczGQoNg4GMl670,A.R. Rahman;A. R. Reihana;Bamba Bakya,Ponniyin Selvan Part-1 (Original Motion Picture Soundtrack),Ponni Nadhi,68,290526,False,0.687,0.633,8,-9.552,1,0.141,0.119,0.0,0.291,0.567,151.996,4,pop
81524,7kcMEKsmqgfq68gSQk6F9c,A.R. Rahman;Antara Nandy,Ponniyin Selvan Part-1 (Original Motion Picture Soundtrack),Alaikadal,68,314207,False,0.441,0.308,11,-10.107,0,0.0407,0.958,0.000231,0.0638,0.292,149.593,3,pop
81162,6bdpj89aYEBjhpsenXAsmO,A.R. Rahman;Arijit Singh,OK Jaanu (Original Motion Picture Soundtrack),Enna Sona,71,213632,False,0.717,0.416,7,-9.875,0,0.0303,0.635,1.43e-06,0.0976,0.381,100.026,4,pop
81131,4uK0M8AI6gyFmyzUneQpbi,A.R. Rahman;Arijit Singh;Shashaa Tirupati,"Rait Zara Si (From ""Atrangi Re"")","Rait Zara Si (From ""Atrangi Re"")",72,291462,False,0.563,0.495,2,-10.272,1,0.0362,0.781,0.0,0.0837,0.244,125.998,4,pop
81517,3gOXq3FPPesm7VLPKmef6j,A.R. Rahman;Arijit Singh;Shashaa Tirupati,Atrangi Re,Rait Zara Si,68,291462,False,0.563,0.495,2,-10.272,1,0.0362,0.781,0.0,0.0837,0.244,125.998,4,pop
81897,7heMX7gyHP0mhTlNgd7Lxd,A.R. Rahman;Badshah;Tanishk Bagchi;Shashaa Tirupati;Jubin Nautiyal,OK Jaanu (Original Motion Picture Soundtrack),The Humma Song,66,179657,False,0.721,0.65,0,-6.95,0,0.135,0.0115,0.00014,0.34,0.392,130.487,5,pop
81866,4FeczSomVWVyU4FW7xDeAI,A.R. Rahman;Chinmayi;Murtuza Khan;Qadir Khan,Guru (Original Motion Picture Soundtrack),Tere Bina,66,309640,False,0.744,0.7,2,-7.663,1,0.0375,0.278,0.000155,0.068,0.867,144.033,4,pop
81373,5OMUXgfXsSukZ0zxelpC3b,A.R. Rahman;Jaswinder Singh;Shiraz Uppal,Raanjhanaa (Original Motion Picture Soundtrack),Raanjhanaa,69,254653,False,0.673,0.714,9,-8.042,1,0.039,0.111,0.0,0.0858,0.78,112.941,4,pop
81178,1O5mTSQa0sCce9ghhDqIZl,A.R. Rahman;Javed Ali,Jodhaa Akbar (Original Motion Picture Soundtrack),Jashn-E-Bahaaraa,70,315173,False,0.7,0.343,2,-10.474,1,0.0308,0.767,0.0,0.0789,0.488,137.864,4,pop
81850,1wnozUBSe7OMpmZiTPJC5j,A.R. Rahman;Javed Ali;KIRTI SAGATHIA;Pooja AV,Raanjhanaa (Original Motion Picture Soundtrack),Tum Tak,66,304466,False,0.72,0.621,2,-9.773,1,0.0491,0.676,0.0,0.0679,0.566,114.987,4,pop
81358,7F8RNvTQlvbeBLeenycvN6,A.R. Rahman;Javed Ali;Mohit Chauhan,Rockstar,Kun Faya Kun,69,470500,False,0.362,0.378,1,-11.008,1,0.0329,0.679,0.0,0.091,0.575,87.549,4,pop
81049,3i7qScF9Oyp31O9bAutJez,A.R. Rahman;Madhushree,Vendhu Thanindhathu Kaadu (Original Motion Picture Soundtrack),Mallipoo,79,245365,False,0.715,0.654,2,-7.266,1,0.336,0.196,0.000117,0.0667,0.762,175.589,3,pop
81823,5g1i02FYQMmVj4L17Gis1C,A.R. Rahman;Rakshita Suresh,Ponniyin Selvan Part-1 (Original Motion Picture Soundtrack),Sol,66,134204,False,0.697,0.271,0,-11.507,1,0.093,0.923,0.0,0.101,0.773,119.835,4,pop
81237,7un5s8HYQ9QJG1ClQtomNB,A.R. Rahman;Rama Priya Yegasivanathan,"Thallipogathey Female Cover Version (From ""Acham Enbadhu Madamayada"")","Thallipogathey Female Cover Version (From ""Acham Enbadhu Madamayada"")",42,303000,False,0.401,0.272,7,-11.872,0,0.0498,0.311,1.18e-06,0.147,0.0927,179.887,3,pop
81395,57IXQJZFawJUwC2PCKn56Y,A.R. Rahman;Sathyaprakash;VM Mahalingam;Nakul Abhyankar,"Chola Chola (From ""Ponniyin Selvan Part -1"") [Original Motion Picture Soundtrack]","Chola Chola (From ""Ponniyin Selvan Part -1"")",69,219638,False,0.76,0.651,5,-9.997,0,0.173,0.308,0.0,0.177,0.714,99.955,4,pop
81148,3KeMulXbLDJBQdY5PZbGEh,A.R. Rahman;Shreya Ghoshal,Mimi (Original Motion Picture Soundtrack),Param Sundari,72,200218,False,0.815,0.761,4,-7.162,0,0.144,0.192,0.0,0.0272,0.82,121.999,4,pop
81943,43BSpcCWtZKt6HUZujyY6O,A.R. Rahman;Shreya Ghoshal;Sarthak Kalyani,Vendhu Thanindhathu Kaadu (Original Motion Picture Soundtrack),Unna Nenachadhum,65,236955,False,0.596,0.307,2,-11.604,1,0.0405,0.816,0.0,0.133,0.397,143.979,3,pop
81389,7mLEUzAulFygMchoGMrP8E,A.R. Rahman;Sid Sriram;Sunitha Sarathy,I (Original Motion Picture Soundtrack),Ennodu Nee Irundhaal,68,352710,False,0.261,0.603,0,-6.733,1,0.0367,0.558,0.0,0.184,0.207,158.125,4,pop
81899,1NoaJoxPKQr9XNLOuKTyNV,A.R. Rahman;Silambarasan TR;Rakshita Suresh,"Kaalathukkum Nee Venum (From ""Vendhu Thanindhathu Kaadu"")","Kaalathukkum Nee Venum - From ""Vendhu Thanindhathu Kaadu""",65,293546,False,0.718,0.458,7,-10.632,1,0.033,0.685,0.00222,0.118,0.567,119.958,4,pop
81441,4Jr0O3zgoKEk71sIlABkLp,A.R. Rahman;Thamarai,"Marakkuma Nenjam (From ""Vendhu Thanindhathu Kaadu"")","Marakkuma Nenjam - From ""Vendhu Thanindhathu Kaadu""",68,258319,False,0.662,0.394,2,-14.407,1,0.0361,0.789,0.124,0.111,0.326,119.938,4,pop
81271,4381FmKZc1uT2zzhBiknH7,A.R. Rahman;Vagu Mazan;Thoughtsfornow,"Adheeraa (From ""Cobra"")","Adheeraa (From ""Cobra"")",70,259139,False,0.722,0.859,6,-8.143,0,0.039,0.11,7.39e-05,0.0929,0.562,110.969,4,pop
81846,5SXwKl2nWY1No4wZ0FJDHN,A.R. Rahman;Vagu Mazan;Thoughtsfornow,Cobra (Original Motion Picture Soundtrack),Adheeraa,66,259139,False,0.722,0.835,6,-9.082,0,0.0402,0.107,8.23e-05,0.0928,0.558,110.962,4,pop
81396,1O5AqyUHm8vH8XGr173ugY,A.R. Rahman;Yogi Sekar,Ponniyin Selvan Part-1 (Original Motion Picture Soundtrack),Devaralan Aattam,69,273228,False,0.828,0.707,8,-9.517,1,0.362,0.303,0.0,0.0646,0.441,141.096,3,pop
51753,7ycWLEP1GsNjVvcjawXz3z,A$AP Rocky;Skepta,TESTING,Praise The Lord (Da Shine) (feat. Skepta),82,205040,True,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,4,hip-hop
53110,6WkJ2OK163XXS2oARUC9JM,Aaron Smith;Krono;Luvli,Dancin (feat. Luvli) [Krono Remix],Dancin (feat. Luvli) - Krono Remix,78,198053,False,0.72,0.741,10,-6.529,0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,4,house
53071,4IlqQhaxrGPxmg35YcXXuS,Aaron Smith;Luvli;Krono,Ibiza 2019,Dancin - Krono Remix,76,256000,False,0.751,0.727,10,-9.789,0,0.0304,0.0442,0.0338,0.1,0.28,119.982,4,house
19924,6CsGmt0gpkobJSVqLqBQLj,Aaron Watson,Real Good Time,Barbed Wire Halo,41,265266,False,0.546,0.383,9,-8.18,1,0.032,0.403,0.0,0.0924,0.372,113.673,3,country
103000,3yWF3DqFBNLvf7s4C7mKUm,Aaryan Shah,Renegade,Renegade,79,222576,True,0.551,0.561,9,-10.408,0,0.0559,0.509,0.367,0.369,0.207,103.118,4,soul
103051,7lCu7IgWLKeHBGcTR4HfgX,Aaryan Shah,The Arrival: Part I (Slowed + Reverb),Renegade (Slowed + Reverb),67,279250,True,0.5,0.429,5,-12.754,0,0.0396,0.457,0.408,0.364,0.0817,82.496,4,soul
103452,5IqLGk70rh1GLGmyfhvnoC,Aaryan Shah,Codex I,Mania,54,204395,True,0.535,0.717,4,-6.133,0,0.0428,0.149,0.00015,0.149,0.31,91.006,4,soul
103506,1jEKaQuP8gBW2wYqqtNXEf,Aaryan Shah,The Dark Ages,Demon Time,58,189777,True,0.499,0.48,0,-9.217,0,0.0931,0.805,0.0,0.121,0.201,71.931,4,soul
103654,2P13hDaVsOIvltSsXmZzXs,Aaryan Shah,The Dark Ages,Is This the Life I Chose?,54,217173,True,0.599,0.332,6,-9.434,0,0.0497,0.744,6.93e-05,0.133,0.184,93.941,4,soul
103865,4bQGs0xWTdQ1R1eZZqHXyH,Aaryan Shah,To the Ends,To the Ends,51,186000,True,0.675,0.571,6,-8.493,0,0.0347,0.379,0.0,0.0957,0.883,159.96,4,soul
103968,3D8dVO2xTS63toTYrmCdCF,Aaryan Shah,Codex,Mania,50,204395,True,0.535,0.717,4,-6.133,0,0.0428,0.149,0.00015,0.149,0.31,91.006,4,soul
103973,2IaILbVsOyRkIqEMm64Tdt,Aaryan Shah,The Dark Ages,Overdrive,50,116351,True,0.651,0.433,2,-9.935,1,0.156,0.814,0.0,0.0896,0.271,148.029,4,soul
103462,6Vuop297JbIfCVbHHmRQD2,Aaryan Shah;Zacari,Renegade (feat. Zacari) [Remix],Renegade (feat. Zacari) - Remix,55,222482,True,0.502,0.543,9,-10.493,0,0.145,0.411,0.0126,0.376,0.202,103.05,4,soul
81962,5cjVsWqIkBQC7acTRhL0RO,Aastha Gill;Sachin Sanghvi;Jigar Saraiya;Divya Kumar,Stree,Kamariya,65,187982,False,0.825,0.666,4,-4.847,0,0.0554,0.143,2.81e-06,0.237,0.763,96.987,4,pop
32561,1A7lwaWzcPtflW1bvrrvDJ,Aazar;French Montana;Mariah Angeliq;ZAAC;Dany Synthé,The Carnival,The Carnival,56,165818,False,0.691,0.801,11,-4.172,0,0.0623,0.231,1.63e-06,0.537,0.594,109.99,4,electronic
32260,7sxA24QDCYRSEUQqEAsaKR,Aazar;Swae Lee;Tove Lo,Diva (with Swae Lee & Tove Lo),Diva (with Swae Lee & Tove Lo),49,165600,True,0.694,0.717,5,-5.468,0,0.0467,0.0674,0.0,0.143,0.306,100.063,4,electronic
42327,7yXFGmdSHSVLEiuYz7zD40,Aborted,The Necrotic Manifesto,Arise,17,202306,False,0.316,0.982,7,-5.468,1,0.174,1.05e-05,0.886,0.125,0.118,115.787,4,grindcore
42342,2eriGmvgrxYhTK7yTgXr8M,Aborted,The Necrotic Manifesto,Cenobites,16,328466,False,0.212,0.988,11,-4.861,1,0.429,2.71e-05,0.889,0.371,0.0355,119.037,4,grindcore
42587,0KCYvzBf8UMkxFwWOk9Ejb,Aborted,The Necrotic Manifesto,Of Dead Skin & Decay,15,188040,False,0.26,0.979,1,-5.537,0,0.236,1.56e-05,0.709,0.487,0.0492,127.911,4,grindcore
42590,0a07USn5wDSeemWClzankV,Aborted,Engineering the dead ( Re-release ),Nailed Through Her Cunts,15,258626,False,0.343,0.911,11,-7.703,0,0.0917,1.26e-05,0.689,0.422,0.542,113.827,4,grindcore
42632,0IOiazkd5Z0hlZ8YNYe7IL,Aborted,Global Flatline (Bonus Track Version),Of Scabs and Boils,15,173133,False,0.463,0.979,2,-5.0,0,0.136,2.59e-06,0.847,0.305,0.0909,107.55,4,grindcore
42788,6VhUQ9BFQW8ELIiW5Iy8Ar,Aborted,The Archaic Abattoir,Threading On Vermillion Deception,14,314746,False,0.409,0.953,1,-6.239,0,0.0844,1.3e-05,0.175,0.467,0.163,99.954,4,grindcore
42792,4Ek76ZELnmADDWkpo94uBp,Aborted,Global Flatline (Bonus Track Version),"Vermicular, Obscene, Obese",14,171413,False,0.439,0.974,9,-6.267,1,0.13,4.02e-06,0.206,0.3,0.272,129.728,4,grindcore
42996,415d1071Kw7r7bFbMm89Mx,Aborted,Goremageddon - The Saw And The Carnage Done,Sea Of Cartilage,14,182640,False,0.215,0.993,7,-3.679,1,0.174,3.11e-06,0.849,0.336,0.0396,108.108,4,grindcore
16208,1D0jiXy3pWSk1QxcB8WWhY,Academy of St. Martin in the Fields;Sir Neville Marriner,Happy Christmas Instrumentals,"Three German Dances, K.605: No. 3 in C, Trio ""Die Schlittenfahrt""",0,175000,False,0.414,0.17,0,-13.479,1,0.0317,0.761,0.00728,0.143,0.455,146.763,3,classical
37850,5QOhIyCkKcHzBSHLHZaF39,AcesToAces,Memory Lane,Memory Lane,62,135019,False,0.649,0.699,1,-7.189,1,0.428,0.000447,0.676,0.755,0.417,128.037,4,funk
42650,1gZTVxBfzTinPWnVbrzSaJ,ACxDC,Satan is King,Matapacos,11,68733,True,0.249,0.985,6,-2.778,1,0.118,1.45e-05,0.878,0.314,0.0828,121.863,4,grindcore
42651,5DDaa1XC7C5zq3Lqrqzps1,ACxDC,He Had It Coming,We Kill Christians,11,49528,False,0.177,0.95,0,-8.549,1,0.317,1.54e-05,0.0387,0.108,0.0733,163.944,4,grindcore
42655,30ghUwB9ayk1KTX2lTXPLx,ACxDC,Satan is King,Propaganda of the Deed,11,87392,False,0.223,0.93,8,-3.491,1,0.125,0.000177,0.749,0.308,0.37,148.513,4,grindcore
42671,3Hv9Dgu0MPFdLeYLsVxDn8,ACxDC,He Had It Coming,Anti-Christ Demon Core,12,125074,False,0.26,0.848,1,-9.39,1,0.0747,2.61e-05,0.796,0.131,0.376,119.698,4,grindcore
19835,1vGKGe8os1xUphjwyYxhju,Adam Calhoun,War,Tombstone,44,189210,True,0.671,0.733,7,-7.348,0,0.361,0.229,0.0,0.139,0.62,78.03,4,country
19881,2A3h00rEz4kKkSkW9Pg0N6,Adam Calhoun;Big Murph,The Throne,Shut Up,43,153076,True,0.837,0.654,0,-5.148,0,0.16,0.0771,0.0,0.432,0.292,138.007,4,country
103002,3di5hcvxxciiqwMH1jarhY,Adele,21,Set Fire to the Rain,80,242973,False,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,4,soul
103003,0gplL1WMoJ6iYaPgMCL0gX,Adele,Easy On Me,Easy On Me,84,224694,False,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,4,soul
103005,3bNv3VuUOKgrf5hu3YcuRo,Adele,21,Someone Like You,81,285240,False,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,4,soul
103009,4OSBTYWVwsQhGLF9NHvIbR,Adele,21,Rolling in the Deep,81,228093,True,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,4,soul
103055,3Kkjo3cT83cw09VJyrLNwX,Adele,30,Oh My God,82,225148,False,0.534,0.725,1,-3.906,1,0.046,0.091,0.0,0.0264,0.55,88.098,4,soul
103062,46IZ0fSY2mpAiktS3KOqds,Adele,30,Easy On Me,82,224694,False,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,4,soul
103153,0DuWDLjriRPjDRoPgaCslY,Adele,25,Love In The Dark,78,285935,False,0.331,0.341,9,-6.057,0,0.0309,0.528,0.0,0.109,0.152,109.821,4,soul
103156,6VObnIkLVruX4UVyxWhlqm,Adele,Skyfall,Skyfall,77,286480,False,0.346,0.552,0,-6.864,0,0.0282,0.417,0.0,0.114,0.0789,75.881,4,soul
103159,6O5TrlFWTYvznd9fMC0VvU,Adele,25,When We Were Young,79,290900,False,0.376,0.595,3,-5.936,1,0.0496,0.303,0.0,0.095,0.265,144.361,4,soul
103161,1Yk0cQdMLx5RzzFTYwmuld,Adele,25,Hello,74,295502,False,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,4,soul
103218,563SfWAHJs4FBZMkRN0IFN,Adele,25,Send My Love (To Your New Lover),72,223078,False,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,4,soul
103256,6DEMMeWXfmFAXgDUMMzeg6,Adele,25,All I Ask,74,271800,False,0.591,0.28,4,-5.494,1,0.0283,0.889,0.0,0.124,0.348,141.916,4,soul
103260,273QnyCvJB65rScHJ1nPZb,Adele,19,Make You Feel My Love,77,212040,False,0.317,0.172,10,-10.636,1,0.0326,0.907,0.000383,0.105,0.0963,65.18,3,soul
103463,0Z5ok0QLLttAKsujOZYOXf,Adele,19,Chasing Pavements,73,210506,False,0.616,0.47,5,-6.092,0,0.0253,0.291,0.0,0.111,0.325,80.03,4,soul
103468,6w8ZPYdnGajyfPddTWdthN,Adele,30,Can I Get It,74,210384,False,0.703,0.68,9,-6.118,0,0.0431,0.0171,0.0,0.178,0.536,97.985,4,soul
103472,2DRMuw0U0QbkVQxWxdJV3M,Adele,25,Water Under the Bridge,70,240439,False,0.59,0.833,5,-6.503,0,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,4,soul
103508,6v0UJD4a2FtleHeSYVX02A,Adele,30,I Drink Wine,75,376169,False,0.437,0.565,10,-5.596,1,0.0466,0.697,0.0,0.119,0.306,115.389,4,soul
103611,5mFMb5OHI3cN0UjITVztCj,Adele,21,Rumour Has It,67,223266,False,0.612,0.749,0,-5.014,1,0.0446,0.615,0.0,0.167,0.574,120.052,4,soul
103715,2eF2x1BkgilhaZ2AipRY8j,Adele,21,Turning Tables,68,250000,False,0.353,0.446,0,-6.044,0,0.0285,0.95,1.35e-05,0.132,0.211,155.476,4,soul
103752,1CRtJS94Hq3PbBZT9LuF90,Adele,21,Don't You Remember,64,243200,False,0.644,0.4,3,-5.713,1,0.0304,0.214,0.0,0.0866,0.227,115.025,4,soul
103810,10ImcQk9tihY1EKMDIbvXJ,Adele,30,To Be Loved,70,403961,False,0.356,0.176,8,-8.291,1,0.0391,0.843,0.0,0.231,0.289,170.425,1,soul
103815,2qBmtZnPSQouvADmqaHKxk,Adele,25,Million Years Ago,64,227065,False,0.72,0.274,1,-7.623,0,0.0276,0.742,0.0,0.11,0.179,105.929,4,soul
103910,2DuPBbS5mIldXnh7Wum8Cy,Adele,30,My Little Love,70,389107,False,0.339,0.492,1,-10.661,1,0.0559,0.829,0.00377,0.147,0.102,151.865,4,soul
103923,496vIKS2INz840xZaKncvR,Adele,30,All Night Parking (with Erroll Garner) Interlude,68,161829,False,0.734,0.497,8,-9.666,1,0.166,0.67,2.35e-05,0.194,0.307,127.989,3,soul
103933,1zZh6zTXcDgvN0C6S1G4gU,Adele,25,Remedy,65,245426,False,0.405,0.3,2,-6.475,1,0.0378,0.894,0.0,0.154,0.24,162.355,3,soul
103985,6bGMSP3H9YqkmaLnaJTIoF,Adele,30,Hold On,68,366004,False,0.366,0.364,0,-7.814,1,0.0433,0.858,1.15e-05,0.165,0.459,165.902,4,soul
81551,0s76ExpXyMGVBlKLUr683e,Aditya Rikhari,Faasle,Faasle,67,221988,False,0.645,0.324,1,-13.621,0,0.0545,0.754,0.000727,0.103,0.493,162.037,3,pop
81750,1d5lpW3gUyq537iuyrb9Lf,Aditya Rikhari,Samjho Na,Samjho Na,68,172408,False,0.744,0.328,0,-12.535,1,0.231,0.681,0.0002,0.128,0.532,98.923,4,pop
81990,5Cr5e4NGjmbcem8nugnf4i,Aditya Rikhari,Kya Karein,Kya Karein,64,158812,False,0.668,0.334,6,-11.776,1,0.0569,0.612,0.0,0.231,0.457,109.604,4,pop
81919,4eK9eFdt832EyvTvACULdr,Aditya Yadav,Deewane Hum Nahi (Version 1.0),Deewane Hum Nahi - Version 1.0,64,230000,False,0.553,0.498,0,-7.021,1,0.0518,0.34,0.0,0.202,0.238,180.011,4,pop
37698,40RKZ0dDeEx2srKcAznvrf,ADL;BK;MV Bill;Funkero,Favela Vive 2,Favela Vive 2,46,422884,True,0.713,0.568,10,-4.08,0,0.128,0.0545,8.15e-06,0.178,0.668,105.694,4,funk
37969,0UWXzIfCccsjNPu6iz2a7r,ADL;Funkero,"Meus Amigos, Minha Família",Poesia de Sexta Feira,43,282000,False,0.654,0.69,2,-8.221,0,0.285,0.405,0.0,0.0695,0.503,81.897,4,funk
37882,3gi7gH8JbG0QdBM4Suf3lr,ADL;MC Cabelinho;Kmila Cdd;Orochi;Cesar Mc;Edi Rock,Favela Vive 4,Favela Vive 4,44,759036,True,0.498,0.498,8,-8.809,1,0.424,0.42,0.0,0.101,0.367,76.093,1,funk
37540,0wKeObS2mudRny1hzoq8tu,ADL;Sant;Raillow;Froid,Favela Vive,Favela Vive,48,349767,True,0.743,0.471,0,-11.865,0,0.443,0.693,0.0,0.106,0.463,78.127,4,funk
96284,0tI5iMOH9l0724yqazuw5v,Adoniran Barbosa,Bis - Adoniran Barbosa,Saudosa Maloca,41,139960,False,0.695,0.624,6,-12.002,0,0.219,0.636,1.83e-06,0.143,0.774,96.544,4,samba
96520,6fbdjFg0LX6m4heXQkRwgf,Adoniran Barbosa,Adoniran Barbosa,No Morro Da Casa Verde,39,143933,False,0.628,0.761,11,-7.842,0,0.0461,0.305,2.24e-05,0.0805,0.813,90.993,4,samba
96572,1BSOKVzoPqJh6z6YzvJtkJ,Adoniran Barbosa,Para Sempre,Saudosa Maloca,38,140706,False,0.683,0.53,6,-15.133,0,0.269,0.647,3.31e-06,0.109,0.767,96.881,4,samba
96620,2ED9HofscoyZul6V2YNxa4,Adoniran Barbosa,Bis - Adoniran Barbosa,Apaga O Fogo Mané,37,190333,False,0.578,0.534,2,-9.896,1,0.0385,0.128,0.0,0.259,0.76,169.133,4,samba
42921,1wLJVUqkmZ0WKNr9SVFxhO,Afgrund,Corporatocracy,Pact of perfection,11,83859,False,0.329,0.988,1,-5.074,0,0.14,2.16e-06,0.685,0.215,0.267,114.817,4,grindcore
71275,6G2IXaarVeVde7CaMOxvNh,AFI,Rock & Halloween,Halloween,1,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,metal
71331,1tdazGttmzXdBP3fj1kQr6,AFI,Spooky Scary Season,Halloween,0,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,metal
71333,57jD6Or02RD8uTV2AmdET4,AFI,Halloween Songs | Witches Hour,Halloween,0,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,metal
71334,0Ev1XvxAun4W2uh34XtZpx,AFI,Happy Haunted Halloween Tunes,Halloween,2,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,metal
71339,1HkRBvClGlCu8s2CCX9QGM,AFI,Halloween Scary Party,Halloween,0,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,metal
71341,3IExS9dCfDAVCRY0Tq4qw7,AFI,Halloween Kids Party 2022,Halloween,0,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,metal
86128,6G2IXaarVeVde7CaMOxvNh,AFI,Rock & Halloween,Halloween,1,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,punk
86130,0Ev1XvxAun4W2uh34XtZpx,AFI,Happy Haunted Halloween Tunes,Halloween,2,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,punk
86132,1tdazGttmzXdBP3fj1kQr6,AFI,Spooky Scary Season,Halloween,0,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,punk
86133,57jD6Or02RD8uTV2AmdET4,AFI,Halloween Songs | Witches Hour,Halloween,0,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,punk
86141,1HkRBvClGlCu8s2CCX9QGM,AFI,Halloween Scary Party,Halloween,0,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,punk
86142,3IExS9dCfDAVCRY0Tq4qw7,AFI,Halloween Kids Party 2022,Halloween,0,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,punk
51602,5SAgi6ZXqpCWQADP8XyRDY,AFKAP,Aaina,Aaina,60,180618,False,0.578,0.556,4,-7.919,0,0.146,0.726,0.0012,0.171,0.116,129.303,5,hip-hop
53368,6TCgbXfNTvxzTTJjKtA1FT,Afrojack;Black V Neck;Muni Long,Top Trending Romania - Vara 2022,Day N Night,2,179199,False,0.709,0.871,5,-4.126,0,0.175,0.134,0.0,0.316,0.667,125.94,4,house
53375,2X9fXsyuVwXxKANW3Bmlj4,Afrojack;Black V Neck;Muni Long,Electro sounds,Day N Night,0,179199,False,0.709,0.871,5,-4.126,0,0.175,0.134,0.0,0.316,0.667,125.94,4,house
53384,6QS7xGnz2B1jVbIdReS0YV,Afrojack;David Guetta;Ester Dean,Del gusto de hermanos,Another Life,0,208689,False,0.416,0.771,7,-3.183,0,0.0539,0.178,1.47e-06,0.501,0.493,144.869,4,house
53395,4qQeZxkEruWOmxgkk7yz2O,Afrojack;David Guetta;Ester Dean,Queda poco para la PAES,Another Life,0,208689,False,0.416,0.771,7,-3.183,0,0.0539,0.178,1.47e-06,0.501,0.493,144.869,4,house
53920,3wfNiPBrzDwuanE75Ar6pS,Afrojack;Lucas & Steve;DubVision,Anywhere With You,Anywhere With You,69,158807,False,0.596,0.743,6,-4.149,1,0.0302,0.0696,2.37e-06,0.202,0.531,125.883,4,house
53372,3TLpjiEOF1b2jbzp0SqBB6,Afrojack;R3HAB;Au/Ra,Electro sounds,Worlds On Fire,1,174193,False,0.621,0.756,5,-5.623,1,0.114,0.0752,1.17e-06,0.65,0.265,124.039,4,house
53732,7grzdNt3eQRiBC70GksRp1,Afrojack;R3HAB;Au/Ra,Worlds On Fire (with R3HAB & Au/Ra),Worlds On Fire (with R3HAB & Au/Ra),69,174193,False,0.621,0.756,5,-5.623,1,0.114,0.0752,1.17e-06,0.65,0.265,124.039,4,house
53394,3OehKdGklazSDKF9HeUOwi,Afrojack;Spree Wilson,Electro sounds,The Spark,0,243733,False,0.632,0.929,11,-4.194,1,0.0456,0.116,0.0,0.106,0.532,126.003,4,house
53962,2ldAdghnrO34HPcZ0IWfTu,Afrojack;Wrabel,Forget The World (Deluxe),Ten Feet Tall,63,229149,False,0.523,0.861,0,-3.447,1,0.0644,0.0336,0.0,0.144,0.346,127.049,4,house
86399,3lYYYPuaYCEY0OWso7kOg2,Against Me!,Post-Millennial Noise,Thrash Unreal,0,254200,False,0.555,0.839,5,-3.583,1,0.0483,0.000118,0.0574,0.102,0.637,124.878,4,punk
